Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[14]     0.0    0.00    0.00   65536         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.00      16/65296       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
                0.00    0.00   32640/65296       void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00   32640/65296       void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
[15]     0.0    0.00    0.00   65296         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
-----------------------------------------------
                0.00    0.00   65280/65280       Analysis::pearson(Vector, Vector) [25]
[16]     0.0    0.00    0.00   65280         Vector::operator/(double) [16]
                0.00    0.00   65280/294527      Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00   65280/65280       Analysis::pearson(Vector, Vector) [25]
[17]     0.0    0.00    0.00   65280         Vector::operator-(double) [17]
                0.00    0.00   65280/294527      Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00   65280/65280       Analysis::pearson(Vector, Vector) [25]
[18]     0.0    0.00    0.00   65280         Vector::mean() const [18]
-----------------------------------------------
                0.00    0.00   65280/65280       Analysis::pearson(Vector, Vector) [25]
[19]     0.0    0.00    0.00   65280         Vector::magnitude() const [19]
                0.00    0.00   65280/294527      Vector::Vector(Vector const&) [11]
                0.00    0.00   65280/97920       Vector::dot(Vector) const [12]
                0.00    0.00   65280/294783      Vector::~Vector() [10]
-----------------------------------------------
                0.00    0.00   65280/65280       double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
[20]     0.0    0.00    0.00   65280         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [20]
                0.00    0.00   65280/65536       std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.00   65280/65280       Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [148]
[21]     0.0    0.00    0.00   65280         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [21]
-----------------------------------------------
                0.00    0.00     256/33407       void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [40]
                0.00    0.00     511/33407       void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [37]
                0.00    0.00   32640/33407       void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
[22]     0.0    0.00    0.00   33407         operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00       1/33188       std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [174]
                0.00    0.00      36/33188       std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00   33151/33188       Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [148]
[23]     0.0    0.00    0.00   33188         std::vector<Vector, std::allocator<Vector> >::size() const [23]
-----------------------------------------------
                0.00    0.00       1/32706       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [177]
                0.00    0.00      64/32706       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
                0.00    0.00   32641/32706       Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [147]
[24]     0.0    0.00    0.00   32706         std::vector<double, std::allocator<double> >::size() const [24]
-----------------------------------------------
                0.00    0.00   32640/32640       Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [148]
[25]     0.0    0.00    0.00   32640         Analysis::pearson(Vector, Vector) [25]
                0.00    0.00  163200/294783      Vector::~Vector() [10]
                0.00    0.00   65280/65280       Vector::mean() const [18]
                0.00    0.00   65280/65280       Vector::operator-(double) [17]
                0.00    0.00   65280/65280       Vector::magnitude() const [19]
                0.00    0.00   65280/65280       Vector::operator/(double) [16]
                0.00    0.00   32640/294527      Vector::Vector(Vector const&) [11]
                0.00    0.00   32640/97920       Vector::dot(Vector) const [12]
                0.00    0.00   32640/32640       double const& std::min<double>(double const&, double const&) [32]
                0.00    0.00   32640/32640       double const& std::max<double>(double const&, double const&) [31]
-----------------------------------------------
                0.00    0.00   32640/32640       void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
[26]     0.0    0.00    0.00   32640         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
                0.00    0.00   32640/65296       double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00   32640/33407       operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00      16/32640       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
                0.00    0.00   32624/32640       std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[27]     0.0    0.00    0.00   32640         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00   32640/65296       double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00   32640/32640       void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
-----------------------------------------------
                0.00    0.00   32640/32640       Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [148]
[28]     0.0    0.00    0.00   32640         std::vector<double, std::allocator<double> >::push_back(double const&) [28]
                0.00    0.00   32624/32640       void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >::end() [89]
                0.00    0.00      16/16          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
-----------------------------------------------
                0.00    0.00   32640/32640       Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [147]
[29]     0.0    0.00    0.00   32640         std::vector<double, std::allocator<double> >::operator[](unsigned long) [29]
-----------------------------------------------
                0.00    0.00   32640/32640       Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [147]
[30]     0.0    0.00    0.00   32640         std::setprecision(int) [30]
-----------------------------------------------
                0.00    0.00   32640/32640       Analysis::pearson(Vector, Vector) [25]
[31]     0.0    0.00    0.00   32640         double const& std::max<double>(double const&, double const&) [31]
-----------------------------------------------
                0.00    0.00   32640/32640       Analysis::pearson(Vector, Vector) [25]
[32]     0.0    0.00    0.00   32640         double const& std::min<double>(double const&, double const&) [32]
-----------------------------------------------
                0.00    0.00     255/1278        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [76]
                0.00    0.00     256/1278        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
                0.00    0.00     767/1278        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [91]
[33]     0.0    0.00    0.00    1278         Vector* std::__addressof<Vector>(Vector&) [33]
-----------------------------------------------
                0.00    0.00       9/1032        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
                0.00    0.00     256/1032        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
                0.00    0.00     256/1032        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [40]
                0.00    0.00     511/1032        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [37]
[34]     0.0    0.00    0.00    1032         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
-----------------------------------------------
                0.00    0.00     767/767         void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [91]
[35]     0.0    0.00    0.00     767         void std::_Destroy<Vector>(Vector*) [35]
                0.00    0.00     767/294783      Vector::~Vector() [10]
-----------------------------------------------
                0.00    0.00     514/514         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [38]
[36]     0.0    0.00    0.00     514         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [36]
-----------------------------------------------
                0.00    0.00     255/511         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [76]
                0.00    0.00     256/511         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
[37]     0.0    0.00    0.00     511         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [37]
                0.00    0.00     511/1032        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00     511/33407       operator new(unsigned long, void*) [22]
                0.00    0.00     511/294527      Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00     257/257         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
[38]     0.0    0.00    0.00     257         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [38]
                0.00    0.00     514/514         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [36]
-----------------------------------------------
                0.00    0.00     256/256         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[39]     0.0    0.00    0.00     256         Vector::get_data() [39]
-----------------------------------------------
                0.00    0.00     256/256         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
[40]     0.0    0.00    0.00     256         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [40]
                0.00    0.00     256/1032        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00     256/294527      Vector::Vector(Vector const&) [11]
                0.00    0.00     256/33407       operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00     256/256         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
[41]     0.0    0.00    0.00     256         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [41]
-----------------------------------------------
                0.00    0.00     256/256         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [172]
[42]     0.0    0.00    0.00     256         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [42]
-----------------------------------------------
                0.00    0.00       9/256         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
                0.00    0.00     247/256         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [46]
[43]     0.0    0.00    0.00     256         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
                0.00    0.00     256/1032        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00     256/256         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [40]
-----------------------------------------------
                0.00    0.00     256/256         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[44]     0.0    0.00    0.00     256         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [44]
-----------------------------------------------
                0.00    0.00     256/256         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[45]     0.0    0.00    0.00     256         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [45]
                0.00    0.00     256/256         std::istream* std::__addressof<std::istream>(std::istream&) [47]
                0.00    0.00     256/65536       std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.00     256/256         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[46]     0.0    0.00    0.00     256         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [46]
                0.00    0.00     247/256         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::end() [103]
                0.00    0.00       9/9           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
-----------------------------------------------
                0.00    0.00     256/256         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [45]
[47]     0.0    0.00    0.00     256         std::istream* std::__addressof<std::istream>(std::istream&) [47]
-----------------------------------------------
                0.00    0.00     256/256         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[48]     0.0    0.00    0.00     256         std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [48]
-----------------------------------------------
                0.00    0.00     256/256         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[49]     0.0    0.00    0.00     256         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
                0.00    0.00     256/256         std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [48]
                0.00    0.00     256/256         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [44]
                0.00    0.00     256/256         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
-----------------------------------------------
                0.00    0.00     256/256         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[50]     0.0    0.00    0.00     256         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
                0.00    0.00   65536/65536       std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [13]
                0.00    0.00   65280/65280       std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [20]
-----------------------------------------------
                0.00    0.00     256/256         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [146]
[51]     0.0    0.00    0.00     256         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [51]
-----------------------------------------------
                0.00    0.00       1/97          double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [180]
                0.00    0.00      96/97          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [66]
[52]     0.0    0.00    0.00      97         double* std::__niter_base<double*>(double*) [52]
-----------------------------------------------
                0.00    0.00      32/64          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [86]
[53]     0.0    0.00    0.00      64         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [53]
-----------------------------------------------
                0.00    0.00      18/50          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [77]
                0.00    0.00      32/50          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [63]
[54]     0.0    0.00    0.00      50         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [54]
-----------------------------------------------
                0.00    0.00      17/49          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [82]
                0.00    0.00      32/49          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [62]
[55]     0.0    0.00    0.00      49         __gnu_cxx::new_allocator<double>::max_size() const [55]
-----------------------------------------------
                0.00    0.00      18/36          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [100]
[56]     0.0    0.00    0.00      36         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [56]
-----------------------------------------------
                0.00    0.00      36/36          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [80]
[57]     0.0    0.00    0.00      36         Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [57]
-----------------------------------------------
                0.00    0.00       1/35          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [177]
                0.00    0.00       2/35          std::vector<double, std::allocator<double> >::~vector() [126]
                0.00    0.00      32/35          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[58]     0.0    0.00    0.00      35         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [58]
-----------------------------------------------
                0.00    0.00       1/33          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [177]
                0.00    0.00      32/33          std::vector<double, std::allocator<double> >::max_size() const [61]
[59]     0.0    0.00    0.00      33         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [59]
-----------------------------------------------
                0.00    0.00      16/32          std::vector<double, std::allocator<double> >::end() [89]
                0.00    0.00      16/32          std::vector<double, std::allocator<double> >::begin() [90]
[60]     0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [60]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
[61]     0.0    0.00    0.00      32         std::vector<double, std::allocator<double> >::max_size() const [61]
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [63]
                0.00    0.00      32/33          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [59]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [63]
[62]     0.0    0.00    0.00      32         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [62]
                0.00    0.00      32/49          __gnu_cxx::new_allocator<double>::max_size() const [55]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::max_size() const [61]
[63]     0.0    0.00    0.00      32         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [63]
                0.00    0.00      32/32          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [62]
                0.00    0.00      32/50          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [54]
-----------------------------------------------
                0.00    0.00      32/32          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[64]     0.0    0.00    0.00      32         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [64]
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [65]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [64]
[65]     0.0    0.00    0.00      32         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [65]
                0.00    0.00      32/32          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [66]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [65]
[66]     0.0    0.00    0.00      32         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [66]
                0.00    0.00      96/97          double* std::__niter_base<double*>(double*) [52]
                0.00    0.00      32/32          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [67]
-----------------------------------------------
                0.00    0.00      32/32          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [66]
[67]     0.0    0.00    0.00      32         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [67]
-----------------------------------------------
                0.00    0.00       1/30          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [174]
                0.00    0.00       2/30          std::vector<Vector, std::allocator<Vector> >::~vector() [125]
                0.00    0.00      27/30          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[68]     0.0    0.00    0.00      30         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [68]
-----------------------------------------------
                0.00    0.00      10/28          __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [96]
                0.00    0.00      18/28          std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [75]
[69]     0.0    0.00    0.00      28         __gnu_cxx::new_allocator<Vector>::max_size() const [69]
-----------------------------------------------
                0.00    0.00       9/25          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      16/25          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
[70]     0.0    0.00    0.00      25         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00       1/19          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [174]
                0.00    0.00      18/19          std::vector<Vector, std::allocator<Vector> >::max_size() const [73]
[71]     0.0    0.00    0.00      19         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [71]
-----------------------------------------------
                0.00    0.00       9/18          std::vector<Vector, std::allocator<Vector> >::end() [103]
                0.00    0.00       9/18          std::vector<Vector, std::allocator<Vector> >::begin() [104]
[72]     0.0    0.00    0.00      18         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [72]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
[73]     0.0    0.00    0.00      18         std::vector<Vector, std::allocator<Vector> >::max_size() const [73]
                0.00    0.00      18/18          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [77]
                0.00    0.00      18/19          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [71]
-----------------------------------------------
                0.00    0.00       2/18          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [124]
                0.00    0.00      16/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[74]     0.0    0.00    0.00      18         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [74]
                0.00    0.00      17/17          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [84]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [77]
[75]     0.0    0.00    0.00      18         std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [75]
                0.00    0.00      18/28          __gnu_cxx::new_allocator<Vector>::max_size() const [69]
-----------------------------------------------
