Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[200]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::operator*() const [200]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::max_size() const [202]
[201]    0.0    0.00    0.00      22         std::_Vector_base<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_get_Tp_allocator() const [201]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_check_len(unsigned long, char const*) const [329]
[202]    0.0    0.00    0.00      22         std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::max_size() const [202]
                0.00    0.00      22/22          std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_S_max_size(std::allocator<std::__detail::_State<char> > const&) [205]
                0.00    0.00      22/22          std::_Vector_base<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_get_Tp_allocator() const [201]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_S_max_size(std::allocator<std::__detail::_State<char> > const&) [205]
[203]    0.0    0.00    0.00      22         std::allocator_traits<std::allocator<std::__detail::_State<char> > >::max_size(std::allocator<std::__detail::_State<char> > const&) [203]
                0.00    0.00      22/33          __gnu_cxx::new_allocator<std::__detail::_State<char> >::max_size() const [163]
-----------------------------------------------
                0.00    0.00      22/22          std::__detail::_State<char>* std::uninitialized_copy<std::__detail::_State<char> const*, std::__detail::_State<char>*>(std::__detail::_State<char> const*, std::__detail::_State<char> const*, std::__detail::_State<char>*) [207]
[204]    0.0    0.00    0.00      22         std::__detail::_State<char>* std::__uninitialized_copy<false>::__uninit_copy<std::__detail::_State<char> const*, std::__detail::_State<char>*>(std::__detail::_State<char> const*, std::__detail::_State<char> const*, std::__detail::_State<char>*) [204]
                0.00    0.00      46/120         std::__detail::_State<char>* std::__addressof<std::__detail::_State<char> >(std::__detail::_State<char>&) [124]
                0.00    0.00      46/46          void std::_Construct<std::__detail::_State<char>, std::__detail::_State<char> const&>(std::__detail::_State<char>*, std::__detail::_State<char> const&) [146]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::max_size() const [202]
[205]    0.0    0.00    0.00      22         std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_S_max_size(std::allocator<std::__detail::_State<char> > const&) [205]
                0.00    0.00      22/22          std::allocator_traits<std::allocator<std::__detail::_State<char> > >::max_size(std::allocator<std::__detail::_State<char> > const&) [203]
                0.00    0.00      22/778         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [42]
-----------------------------------------------
                0.00    0.00      11/22          std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, unsigned long>(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, unsigned long) [747]
                0.00    0.00      11/22          std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*>(__gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [740]
[206]    0.0    0.00    0.00      22         std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::__addressof<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [206]
-----------------------------------------------
                0.00    0.00      22/22          std::__detail::_State<char>* std::__uninitialized_copy_a<std::__detail::_State<char> const*, std::__detail::_State<char>*, std::__detail::_State<char> >(std::__detail::_State<char> const*, std::__detail::_State<char> const*, std::__detail::_State<char>*, std::allocator<std::__detail::_State<char> >&) [208]
[207]    0.0    0.00    0.00      22         std::__detail::_State<char>* std::uninitialized_copy<std::__detail::_State<char> const*, std::__detail::_State<char>*>(std::__detail::_State<char> const*, std::__detail::_State<char> const*, std::__detail::_State<char>*) [207]
                0.00    0.00      22/22          std::__detail::_State<char>* std::__uninitialized_copy<false>::__uninit_copy<std::__detail::_State<char> const*, std::__detail::_State<char>*>(std::__detail::_State<char> const*, std::__detail::_State<char> const*, std::__detail::_State<char>*) [204]
-----------------------------------------------
                0.00    0.00      22/22          std::__detail::_State<char>* std::__uninitialized_move_if_noexcept_a<std::__detail::_State<char>*, std::__detail::_State<char>*, std::allocator<std::__detail::_State<char> > >(std::__detail::_State<char>*, std::__detail::_State<char>*, std::__detail::_State<char>*, std::allocator<std::__detail::_State<char> >&) [209]
[208]    0.0    0.00    0.00      22         std::__detail::_State<char>* std::__uninitialized_copy_a<std::__detail::_State<char> const*, std::__detail::_State<char>*, std::__detail::_State<char> >(std::__detail::_State<char> const*, std::__detail::_State<char> const*, std::__detail::_State<char>*, std::allocator<std::__detail::_State<char> >&) [208]
                0.00    0.00      22/22          std::__detail::_State<char>* std::uninitialized_copy<std::__detail::_State<char> const*, std::__detail::_State<char>*>(std::__detail::_State<char> const*, std::__detail::_State<char> const*, std::__detail::_State<char>*) [207]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [335]
[209]    0.0    0.00    0.00      22         std::__detail::_State<char>* std::__uninitialized_move_if_noexcept_a<std::__detail::_State<char>*, std::__detail::_State<char>*, std::allocator<std::__detail::_State<char> > >(std::__detail::_State<char>*, std::__detail::_State<char>*, std::__detail::_State<char>*, std::allocator<std::__detail::_State<char> >&) [209]
                0.00    0.00      44/44          std::__detail::_State<char> const* std::__make_move_if_noexcept_iterator<std::__detail::_State<char>, std::__detail::_State<char> const*>(std::__detail::_State<char>*) [150]
                0.00    0.00      22/22          std::__detail::_State<char>* std::__uninitialized_copy_a<std::__detail::_State<char> const*, std::__detail::_State<char>*, std::__detail::_State<char> >(std::__detail::_State<char> const*, std::__detail::_State<char> const*, std::__detail::_State<char>*, std::allocator<std::__detail::_State<char> >&) [208]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [217]
[210]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [210]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>::~allocator() [218]
[211]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<std::__cxx11::regex_traits<char>::_RegexMask>::~new_allocator() [211]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator<std::pair<char, char> >::~allocator() [219]
[212]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<std::pair<char, char> >::~new_allocator() [212]
-----------------------------------------------
                0.00    0.00      21/21          std::__detail::_State<char>::_M_get_matcher() const [215]
[213]    0.0    0.00    0.00      21         __gnu_cxx::__aligned_membuf<std::function<bool (char)> >::_M_addr() const [213]
-----------------------------------------------
                0.00    0.00       8/21          std::function<bool (char)>::operator bool() const [362]
                0.00    0.00      13/21          std::function<bool (char)>::operator()(char) const [288]
[214]    0.0    0.00    0.00      21         std::_Function_base::_M_empty() const [214]
-----------------------------------------------
                0.00    0.00       8/21          std::__detail::_State<char>::_State(std::__detail::_State<char> const&) [145]
                0.00    0.00      13/21          std::__detail::_State<char>::_M_matches(char) const [287]
[215]    0.0    0.00    0.00      21         std::__detail::_State<char>::_M_get_matcher() const [215]
                0.00    0.00      21/21          __gnu_cxx::__aligned_membuf<std::function<bool (char)> >::_M_addr() const [213]
-----------------------------------------------
                0.00    0.00       3/21          std::__detail::_CharMatcher<std::__cxx11::regex_traits<char>, false, false> const& std::_Any_data::_M_access<std::__detail::_CharMatcher<std::__cxx11::regex_traits<char>, false, false> >() const [573]
                0.00    0.00       6/21          std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> const* const& std::_Any_data::_M_access<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> const*>() const [396]
                0.00    0.00      12/21          std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>* const& std::_Any_data::_M_access<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>*>() const [308]
[216]    0.0    0.00    0.00      21         std::_Any_data::_M_access() const [216]
-----------------------------------------------
                0.00    0.00       6/21          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [440]
                0.00    0.00      15/21          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [259]
[217]    0.0    0.00    0.00      21         std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [217]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [210]
-----------------------------------------------
                0.00    0.00       6/21          std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::vector(std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > const&) [441]
                0.00    0.00      15/21          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_Vector_impl::~_Vector_impl() [262]
[218]    0.0    0.00    0.00      21         std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>::~allocator() [218]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<std::__cxx11::regex_traits<char>::_RegexMask>::~new_allocator() [211]
-----------------------------------------------
                0.00    0.00       6/21          std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::vector(std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > const&) [445]
                0.00    0.00      15/21          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_Vector_impl::~_Vector_impl() [265]
[219]    0.0    0.00    0.00      21         std::allocator<std::pair<char, char> >::~allocator() [219]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<std::pair<char, char> >::~new_allocator() [212]
-----------------------------------------------
                0.00    0.00       6/21          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [440]
                0.00    0.00      15/21          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [269]
[220]    0.0    0.00    0.00      21         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [220]
-----------------------------------------------
                0.00    0.00       6/21          std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::vector(std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > const&) [441]
                0.00    0.00      15/21          std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::~vector() [270]
[221]    0.0    0.00    0.00      21         std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_M_get_Tp_allocator() [221]
-----------------------------------------------
                0.00    0.00       6/21          std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::vector(std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > const&) [445]
                0.00    0.00      15/21          std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::~vector() [271]
[222]    0.0    0.00    0.00      21         std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_get_Tp_allocator() [222]
-----------------------------------------------
                0.00    0.00       2/21          std::__detail::_Scanner<char>::_Scanner(char const*, char const*, std::regex_constants::syntax_option_type, std::locale) [793]
                0.00    0.00      19/21          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_match_token(std::__detail::_ScannerBase::_TokenT) [122]
[223]    0.0    0.00    0.00      21         std::__detail::_Scanner<char>::_M_advance() [223]
                0.00    0.00      17/17          std::__detail::_Scanner<char>::_M_scan_normal() [241]
-----------------------------------------------
                0.00    0.00      19/19          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_match_token(std::__detail::_ScannerBase::_TokenT) [122]
[224]    0.0    0.00    0.00      19         std::__detail::_Scanner<char>::_M_get_value[abi:cxx11]() const [224]
-----------------------------------------------
                0.00    0.00       2/19          std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_check_len(unsigned long, char const*) const [654]
                0.00    0.00       2/19          std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_M_initialize_map(unsigned long) [680]
                0.00    0.00       4/19          std::vector<unsigned long, std::allocator<unsigned long> >::_M_check_len(unsigned long, char const*) const [508]
                0.00    0.00      11/19          std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_check_len(unsigned long, char const*) const [329]
[225]    0.0    0.00    0.00      19         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [225]
-----------------------------------------------
                0.00    0.00      18/18          std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [232]
[226]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [226]
-----------------------------------------------
                0.00    0.00      18/18          std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>::allocator(std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> const&) [233]
[227]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<std::__cxx11::regex_traits<char>::_RegexMask>::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::regex_traits<char>::_RegexMask> const&) [227]
-----------------------------------------------
                0.00    0.00      18/18          std::allocator<std::pair<char, char> >::allocator(std::allocator<std::pair<char, char> > const&) [234]
[228]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<std::pair<char, char> >::new_allocator(__gnu_cxx::new_allocator<std::pair<char, char> > const&) [228]
-----------------------------------------------
                0.00    0.00       9/18          std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::begin() const [346]
                0.00    0.00       9/18          std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::end() const [345]
[229]    0.0    0.00    0.00      18         __gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::__normal_iterator(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const* const&) [229]
-----------------------------------------------
                0.00    0.00       4/18          std::vector<unsigned long, std::allocator<unsigned long> >::begin() [537]
                0.00    0.00       5/18          __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator-(long) const [469]
                0.00    0.00       9/18          std::vector<unsigned long, std::allocator<unsigned long> >::end() [354]
[230]    0.0    0.00    0.00      18         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [230]
-----------------------------------------------
                0.00    0.00       1/18          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_char_matcher<false, false>() [891]
                0.00    0.00       2/18          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [796]
                0.00    0.00       3/18          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [312]
                0.00    0.00       3/18          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() [613]
                0.00    0.00       4/18          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [246]
                0.00    0.00       5/18          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [481]
[231]    0.0    0.00    0.00      18         std::__shared_ptr_access<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [231]
                0.00    0.00      18/52          std::__shared_ptr_access<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [140]
-----------------------------------------------
                0.00    0.00       6/18          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&&) [403]
                0.00    0.00       6/18          std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::select_on_container_copy_construction(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [430]
                0.00    0.00       6/18          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [402]
[232]    0.0    0.00    0.00      18         std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [232]
                0.00    0.00      18/18          __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [226]
-----------------------------------------------
                0.00    0.00       6/18          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_Vector_impl::_Vector_impl(std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_Vector_impl&&) [410]
                0.00    0.00       6/18          std::allocator_traits<std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::select_on_container_copy_construction(std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> const&) [431]
                0.00    0.00       6/18          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> const&) [409]
[233]    0.0    0.00    0.00      18         std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>::allocator(std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> const&) [233]
                0.00    0.00      18/18          __gnu_cxx::new_allocator<std::__cxx11::regex_traits<char>::_RegexMask>::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::regex_traits<char>::_RegexMask> const&) [227]
-----------------------------------------------
                0.00    0.00       6/18          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_Vector_impl&&) [417]
                0.00    0.00       6/18          std::allocator_traits<std::allocator<std::pair<char, char> > >::select_on_container_copy_construction(std::allocator<std::pair<char, char> > const&) [432]
                0.00    0.00       6/18          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<char, char> > const&) [416]
[234]    0.0    0.00    0.00      18         std::allocator<std::pair<char, char> >::allocator(std::allocator<std::pair<char, char> > const&) [234]
                0.00    0.00      18/18          __gnu_cxx::new_allocator<std::pair<char, char> >::new_allocator(__gnu_cxx::new_allocator<std::pair<char, char> > const&) [228]
-----------------------------------------------
                0.00    0.00       1/18          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_char_matcher<false, false>() [891]
                0.00    0.00       2/18          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [796]
                0.00    0.00       3/18          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [312]
                0.00    0.00       3/18          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() [613]
                0.00    0.00       4/18          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [246]
                0.00    0.00       5/18          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [481]
[235]    0.0    0.00    0.00      18         std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_StateSeq(std::__detail::_NFA<std::__cxx11::regex_traits<char> >&, long) [235]
-----------------------------------------------
                0.00    0.00       3/18          std::_Function_base::_Base_manager<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_init_functor(std::_Any_data&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&&, std::integral_constant<bool, false>) [588]
                0.00    0.00       6/18          std::_Function_base::_Base_manager<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, false>) [428]
                0.00    0.00       9/18          std::_Function_base::_Base_manager<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [351]
[236]    0.0    0.00    0.00      18         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>*& std::_Any_data::_M_access<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>*>() [236]
                0.00    0.00      18/24          std::_Any_data::_M_access() [196]
-----------------------------------------------
                0.00    0.00      17/17          void std::allocator_traits<std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::construct<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > const&>(std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >&, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > const&) [238]
