Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       4/742         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [460]
                0.00    0.00     738/742         void std::vector<char, std::allocator<char> >::_M_range_initialize<char const*>(char const*, char const*, std::forward_iterator_tag) [108]
[78]     0.0    0.00    0.00     742         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [78]
                0.00    0.00     742/1480        std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [33]
                0.00    0.00     742/742         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [77]
-----------------------------------------------
                0.00    0.00       3/741         std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl() [534]
                0.00    0.00     738/741         std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl(std::allocator<char> const&) [100]
[79]     0.0    0.00    0.00     741         std::_Vector_base<char, std::allocator<char> >::_Vector_impl_data::_Vector_impl_data() [79]
-----------------------------------------------
                0.00    0.00     739/739         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [81]
[80]     0.0    0.00    0.00     739         bool __gnu_cxx::__is_null_pointer<char>(char*) [80]
-----------------------------------------------
                0.00    0.00       1/739         PPM::Reader::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [10]
                0.00    0.00     738/739         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [111]
[81]     0.0    0.00    0.00     739         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [81]
                0.00    0.00     739/739         bool __gnu_cxx::__is_null_pointer<char>(char*) [80]
                0.00    0.00     739/739         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [84]
-----------------------------------------------
                0.00    0.00     739/739         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [84]
[82]     0.0    0.00    0.00     739         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [82]
-----------------------------------------------
                0.00    0.00     739/739         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [84]
[83]     0.0    0.00    0.00     739         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [83]
-----------------------------------------------
                0.00    0.00     739/739         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [81]
[84]     0.0    0.00    0.00     739         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [84]
                0.00    0.00     739/739         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [83]
                0.00    0.00     739/739         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [82]
-----------------------------------------------
                0.00    0.00     738/738         std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [102]
[85]     0.0    0.00    0.00     738         __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [85]
-----------------------------------------------
                0.00    0.00     738/738         std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [103]
[86]     0.0    0.00    0.00     738         __gnu_cxx::new_allocator<char>::allocate(unsigned long, void const*) [86]
                0.00    0.00     738/1476        __gnu_cxx::new_allocator<char>::_M_max_size() const [36]
-----------------------------------------------
                0.00    0.00     738/738         __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> __gnu_cxx::__ops::__iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [88]
[87]     0.0    0.00    0.00     738         __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>::_Iter_equals_val(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [87]
-----------------------------------------------
                0.00    0.00     738/738         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > std::find<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [122]
[88]     0.0    0.00    0.00     738         __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> __gnu_cxx::__ops::__iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [88]
                0.00    0.00     738/738         __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>::_Iter_equals_val(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [87]
-----------------------------------------------
                0.00    0.00     738/738         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_apply(char, std::integral_constant<bool, false>) const::{lambda()#1}::operator()() const [69]
[89]     0.0    0.00    0.00     738         bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [89]
                0.00    0.00    1476/4428        __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [23]
-----------------------------------------------
                0.00    0.00     738/738         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_apply(char, std::integral_constant<bool, false>) const::{lambda()#1}::operator()() const [69]
[90]     0.0    0.00    0.00     738         bool __gnu_cxx::operator!=<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > >(__gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > > const&) [90]
                0.00    0.00    1476/1476        __gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > >::base() const [37]
-----------------------------------------------
                0.00    0.00     738/738         std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [104]
[91]     0.0    0.00    0.00     738         __gnu_cxx::new_allocator<char>::max_size() const [91]
                0.00    0.00     738/1476        __gnu_cxx::new_allocator<char>::_M_max_size() const [36]
-----------------------------------------------
                0.00    0.00     738/738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform_primary<char const*>(char const*, char const*) const [96]
[92]     0.0    0.00    0.00     738         std::ctype<char>::tolower(char*, char const*) const [92]
-----------------------------------------------
                0.00    0.00     738/738         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_apply(char, std::integral_constant<bool, false>) const::{lambda()#1}::operator()() const [69]
[93]     0.0    0.00    0.00     738         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() const [93]
                0.00    0.00     738/2214        __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&) [28]
-----------------------------------------------
                0.00    0.00     738/738         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_apply(char, std::integral_constant<bool, false>) const::{lambda()#1}::operator()() const [69]
[94]     0.0    0.00    0.00     738         std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::end() const [94]
                0.00    0.00     738/1476        __gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > >::__normal_iterator(std::__cxx11::regex_traits<char>::_RegexMask const* const&) [34]
-----------------------------------------------
                0.00    0.00     738/738         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_apply(char, std::integral_constant<bool, false>) const::{lambda()#1}::operator()() const [69]
[95]     0.0    0.00    0.00     738         std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::begin() const [95]
                0.00    0.00     738/1476        __gnu_cxx::__normal_iterator<std::__cxx11::regex_traits<char>::_RegexMask const*, std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > >::__normal_iterator(std::__cxx11::regex_traits<char>::_RegexMask const* const&) [34]
-----------------------------------------------
                0.00    0.00     738/738         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_apply(char, std::integral_constant<bool, false>) const::{lambda()#1}::operator()() const [69]
[96]     0.0    0.00    0.00     738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform_primary<char const*>(char const*, char const*) const [96]
                0.00    0.00    2952/2952        std::vector<char, std::allocator<char> >::data() [26]
                0.00    0.00    1476/1476        std::vector<char, std::allocator<char> >::size() const [39]
                0.00    0.00     738/738         std::vector<char, std::allocator<char> >::vector<char const*, void>(char const*, char const*, std::allocator<char> const&) [109]
                0.00    0.00     738/738         std::ctype<char>::tolower(char*, char const*) const [92]
                0.00    0.00     738/738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform<char*>(char*, char*) const [97]
                0.00    0.00     738/744         std::vector<char, std::allocator<char> >::~vector() [74]
-----------------------------------------------
                0.00    0.00     738/738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform_primary<char const*>(char const*, char const*) const [96]
[97]     0.0    0.00    0.00     738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform<char*>(char*, char*) const [97]
                0.00    0.00     738/738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [112]
-----------------------------------------------
                0.00    0.00     738/738         char* std::__copy_move_a2<false, char const*, char*>(char const*, char const*, char*) [117]
[98]     0.0    0.00    0.00     738         char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<char>(char const*, char const*, char*) [98]
-----------------------------------------------
                0.00    0.00     738/738         void std::vector<char, std::allocator<char> >::_M_range_initialize<char const*>(char const*, char const*, std::forward_iterator_tag) [108]
[99]     0.0    0.00    0.00     738         std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [99]
                0.00    0.00     738/738         std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [103]
-----------------------------------------------
                0.00    0.00     738/738         std::_Vector_base<char, std::allocator<char> >::_Vector_base(std::allocator<char> const&) [101]
[100]    0.0    0.00    0.00     738         std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl(std::allocator<char> const&) [100]
                0.00    0.00     738/741         std::_Vector_base<char, std::allocator<char> >::_Vector_impl_data::_Vector_impl_data() [79]
-----------------------------------------------
                0.00    0.00     738/738         std::vector<char, std::allocator<char> >::vector<char const*, void>(char const*, char const*, std::allocator<char> const&) [109]
[101]    0.0    0.00    0.00     738         std::_Vector_base<char, std::allocator<char> >::_Vector_base(std::allocator<char> const&) [101]
                0.00    0.00     738/738         std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl(std::allocator<char> const&) [100]
-----------------------------------------------
                0.00    0.00     738/738         std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [72]
[102]    0.0    0.00    0.00     738         std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [102]
                0.00    0.00     738/738         __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [85]
-----------------------------------------------
                0.00    0.00     738/738         std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [99]
[103]    0.0    0.00    0.00     738         std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [103]
                0.00    0.00     738/738         __gnu_cxx::new_allocator<char>::allocate(unsigned long, void const*) [86]
-----------------------------------------------
                0.00    0.00     738/738         std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [106]
[104]    0.0    0.00    0.00     738         std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [104]
                0.00    0.00     738/738         __gnu_cxx::new_allocator<char>::max_size() const [91]
-----------------------------------------------
                0.00    0.00     738/738         char* std::uninitialized_copy<char const*, char*>(char const*, char const*, char*) [118]
[105]    0.0    0.00    0.00     738         char* std::__uninitialized_copy<true>::__uninit_copy<char const*, char*>(char const*, char const*, char*) [105]
                0.00    0.00     738/738         char* std::copy<char const*, char*>(char const*, char const*, char*) [121]
-----------------------------------------------
                0.00    0.00     738/738         std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&) [107]
[106]    0.0    0.00    0.00     738         std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [106]
                0.00    0.00     738/738         std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [104]
                0.00    0.00     738/772         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [45]
-----------------------------------------------
                0.00    0.00     738/738         void std::vector<char, std::allocator<char> >::_M_range_initialize<char const*>(char const*, char const*, std::forward_iterator_tag) [108]
[107]    0.0    0.00    0.00     738         std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&) [107]
                0.00    0.00     738/738         std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [106]
-----------------------------------------------
                0.00    0.00     738/738         std::vector<char, std::allocator<char> >::vector<char const*, void>(char const*, char const*, std::allocator<char> const&) [109]
[108]    0.0    0.00    0.00     738         void std::vector<char, std::allocator<char> >::_M_range_initialize<char const*>(char const*, char const*, std::forward_iterator_tag) [108]
                0.00    0.00    1476/2220        std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [27]
                0.00    0.00     738/742         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [78]
                0.00    0.00     738/738         std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&) [107]
                0.00    0.00     738/738         std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [99]
                0.00    0.00     738/738         char* std::__uninitialized_copy_a<char const*, char*, char>(char const*, char const*, char*, std::allocator<char>&) [120]
-----------------------------------------------
                0.00    0.00     738/738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform_primary<char const*>(char const*, char const*) const [96]
[109]    0.0    0.00    0.00     738         std::vector<char, std::allocator<char> >::vector<char const*, void>(char const*, char const*, std::allocator<char> const&) [109]
                0.00    0.00     738/738         std::_Vector_base<char, std::allocator<char> >::_Vector_base(std::allocator<char> const&) [101]
                0.00    0.00     738/1480        std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [33]
                0.00    0.00     738/738         void std::vector<char, std::allocator<char> >::_M_range_initialize<char const*>(char const*, char const*, std::forward_iterator_tag) [108]
-----------------------------------------------
                0.00    0.00     738/738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [112]
[110]    0.0    0.00    0.00     738         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [110]
                0.00    0.00     738/738         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [111]
-----------------------------------------------
                0.00    0.00     738/738         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [110]
[111]    0.0    0.00    0.00     738         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [111]
                0.00    0.00     738/739         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [81]
-----------------------------------------------
                0.00    0.00     738/738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__cxx11::regex_traits<char>::transform<char*>(char*, char*) const [97]
[112]    0.0    0.00    0.00     738         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [112]
                0.00    0.00     738/738         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [110]
-----------------------------------------------
                0.00    0.00     738/738         char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*) [115]
[113]    0.0    0.00    0.00     738         char* std::__niter_base<char*>(char*) [113]
-----------------------------------------------
                0.00    0.00     738/738         char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*) [115]
[114]    0.0    0.00    0.00     738         char* std::__niter_wrap<char*>(char* const&, char*) [114]
-----------------------------------------------
                0.00    0.00     738/738         char* std::copy<char const*, char*>(char const*, char const*, char*) [121]
[115]    0.0    0.00    0.00     738         char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*) [115]
                0.00    0.00    1476/1476        char const* std::__niter_base<char const*>(char const*) [41]
                0.00    0.00     738/738         char* std::__niter_base<char*>(char*) [113]
                0.00    0.00     738/738         char* std::__copy_move_a1<false, char const*, char*>(char const*, char const*, char*) [116]
                0.00    0.00     738/738         char* std::__niter_wrap<char*>(char* const&, char*) [114]
-----------------------------------------------
                0.00    0.00     738/738         char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*) [115]
[116]    0.0    0.00    0.00     738         char* std::__copy_move_a1<false, char const*, char*>(char const*, char const*, char*) [116]
                0.00    0.00     738/738         char* std::__copy_move_a2<false, char const*, char*>(char const*, char const*, char*) [117]
-----------------------------------------------
                0.00    0.00     738/738         char* std::__copy_move_a1<false, char const*, char*>(char const*, char const*, char*) [116]
[117]    0.0    0.00    0.00     738         char* std::__copy_move_a2<false, char const*, char*>(char const*, char const*, char*) [117]
                0.00    0.00     738/738         char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<char>(char const*, char const*, char*) [98]
-----------------------------------------------
                0.00    0.00     738/738         char* std::__uninitialized_copy_a<char const*, char*, char>(char const*, char const*, char*, std::allocator<char>&) [120]
[118]    0.0    0.00    0.00     738         char* std::uninitialized_copy<char const*, char*>(char const*, char const*, char*) [118]
                0.00    0.00     738/738         char* std::__uninitialized_copy<true>::__uninit_copy<char const*, char*>(char const*, char const*, char*) [105]
-----------------------------------------------
                0.00    0.00     738/738         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > std::__find_if<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>) [123]
[119]    0.0    0.00    0.00     738         std::iterator_traits<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [119]
-----------------------------------------------
                0.00    0.00     738/738         void std::vector<char, std::allocator<char> >::_M_range_initialize<char const*>(char const*, char const*, std::forward_iterator_tag) [108]
[120]    0.0    0.00    0.00     738         char* std::__uninitialized_copy_a<char const*, char*, char>(char const*, char const*, char*, std::allocator<char>&) [120]
                0.00    0.00     738/738         char* std::uninitialized_copy<char const*, char*>(char const*, char const*, char*) [118]
-----------------------------------------------
                0.00    0.00     738/738         char* std::__uninitialized_copy<true>::__uninit_copy<char const*, char*>(char const*, char const*, char*) [105]
[121]    0.0    0.00    0.00     738         char* std::copy<char const*, char*>(char const*, char const*, char*) [121]
                0.00    0.00    1476/1476        char const* std::__miter_base<char const*>(char const*) [40]
                0.00    0.00     738/738         char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*) [115]
-----------------------------------------------
                0.00    0.00     738/738         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_apply(char, std::integral_constant<bool, false>) const::{lambda()#1}::operator()() const [69]
[122]    0.0    0.00    0.00     738         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > std::find<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [122]
                0.00    0.00     738/738         __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> __gnu_cxx::__ops::__iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [88]
